Yr,Month,Fleet,Area,Weight,Obs,Exp,Nsamp_adj
1973,11,3,1,61,0.0061921,0.0219634,30.729
1973,11,3,1,63,0.0141104,0.0253326,30.729
1973,11,3,1,65,0.011471,0.0287372,30.729
1973,11,3,1,67,0.0167498,0.0319127,30.729
1973,11,3,1,69,0.0167498,0.034986,30.729
1973,11,3,1,71,0.0167498,0.0375969,30.729
1973,11,3,1,73,0.0457835,0.0396822,30.729
1973,11,3,1,75,0.0220287,0.0413678,30.729
1973,11,3,1,77,0.0273075,0.0422611,30.729
1973,11,3,1,79,0.0246681,0.0426173,30.729
1973,11,3,1,81,0.0589806,0.0423295,30.729
1973,11,3,1,83,0.0668989,0.0415316,30.729
1973,11,3,1,85,0.0325863,0.0402595,30.729
1973,11,3,1,87,0.0537018,0.0383203,30.729
1973,11,3,1,89,0.0325863,0.036289,30.729
1973,11,3,1,91,0.0220287,0.0340232,30.729
1973,11,3,1,93,0.0457835,0.0315913,30.729
1973,11,3,1,95,0.0352258,0.02899,30.729
1973,11,3,1,97,0.0299469,0.0261958,30.729
1973,11,3,1,99,0.0299469,0.0236775,30.729
1973,11,3,1,101,0.0299469,0.0212363,30.729
1973,11,3,1,103,0.0193893,0.0189345,30.729
1973,11,3,1,105,0.0220287,0.0168254,30.729
1973,11,3,1,107,0.0193893,0.0149099,30.729
1973,11,3,1,109,0.0167498,0.0131794,30.729
1973,11,3,1,111,0.0220287,0.0116243,30.729
1973,11,3,1,113,0.0193893,0.0102339,30.729
1973,11,3,1,115,0.0061921,0.00899687,30.729
1973,11,3,1,117,0.000913242,0.00790148,30.729
1973,11,3,1,119,0.0167498,0.00693593,30.729
1973,11,3,1,121,0.0061921,0.00608853,30.729
1973,11,3,1,123,0.00883153,0.0053479,30.729
1973,11,3,1,125,0.00883153,0.00470315,30.729
1973,11,3,1,127,0.00883153,0.00414392,30.729
1973,11,3,1,129,0.00355267,0.00366054,30.729
1973,11,3,1,131,0.0061921,0.00324406,30.729
1973,11,3,1,133,0.00883153,0.00288627,30.729
1973,11,3,1,135,0.00883153,0.00257972,30.729
1973,11,3,1,137,0.000913242,0.00231772,30.729
1973,11,3,1,139,0.00355267,0.00308528,30.729
1973,11,3,1,143,0.0061921,0.00239992,30.729
1973,11,3,1,147,0.0061921,0.00194939,30.729
1973,11,3,1,151,0.00355267,0.00163297,30.729
1973,11,3,1,155,0.00883153,0.00139476,30.729
1973,11,3,1,159,0.000913242,0.00123996,30.729
1973,11,3,1,163,0.00355267,0.00113559,30.729
1973,11,3,1,167,0.0061921,0.00105693,30.729
1973,11,3,1,171,0.000913242,0.00101188,30.729
1973,11,3,1,175,0.000913242,0.000975355,30.729
1973,11,3,1,179,0.000913242,0.000955757,30.729
1973,11,3,1,183,0.00355267,0.000939566,30.729
1973,11,3,1,187,0.000913242,0.000930965,30.729
1973,11,3,1,191,0.00355267,0.000924376,30.729
1973,11,3,1,195,0.000913242,0.000920418,30.729
1973,11,3,1,199,0.000913242,0.00091792,30.729
1973,11,3,1,203,0.000913242,0.000916064,30.729
1973,11,3,1,207,0.000913242,0.000915081,30.729
1973,11,3,1,211,0.000913242,0.000914416,30.729
1973,11,3,1,215,0.000913242,0.000913938,30.729
1973,11,3,1,219,0.000913242,0.000913688,30.729
1973,11,3,1,223,0.000913242,0.000913524,30.729
1973,11,3,1,227,0.000913242,0.000913413,30.729
1973,11,3,1,231,0.000913242,0.000913345,30.729
1973,11,3,1,235,0.000913242,0.000913306,30.729
1973,11,3,1,239,0.000913242,0.000913282,30.729
1973,11,3,1,243,0.000913242,0.000913266,30.729
1973,11,3,1,247,0.000913242,0.000913278,30.729
1974,2,3,1,5,0.000913242,0.000913244,119.865
1974,2,3,1,7,0.000913242,0.000913245,119.865
1974,2,3,1,9,0.000913242,0.000913251,119.865
1974,2,3,1,11,0.000913242,0.000913276,119.865
1974,2,3,1,13,0.000913242,0.000913354,119.865
1974,2,3,1,15,0.000913242,0.000913709,119.865
1974,2,3,1,17,0.00212516,0.000915513,119.865
1974,2,3,1,19,0.0046019,0.000922757,119.865
1974,2,3,1,21,0.00829058,0.000945996,119.865
1974,2,3,1,23,0.00399597,0.00100354,119.865
1974,2,3,1,25,0.0046019,0.00112312,119.865
1974,2,3,1,27,0.00394301,0.0013318,119.865
1974,2,3,1,29,0.00581381,0.00164075,119.865
1974,2,3,1,31,0.00273109,0.00204999,119.865
1974,2,3,1,33,0.0119792,0.00253022,119.865
1974,2,3,1,35,0.00454896,0.00303648,119.865
1974,2,3,1,37,0.0113733,0.00352814,119.865
1974,2,3,1,39,0.00581381,0.00401827,119.865
1974,2,3,1,41,0.00576086,0.00451038,119.865
1974,2,3,1,43,0.00581381,0.00505099,119.865
1974,2,3,1,45,0.00763166,0.00571679,119.865
1974,2,3,1,47,0.00944954,0.00657691,119.865
1974,2,3,1,49,0.00273109,0.00768588,119.865
1974,2,3,1,51,0.0046019,0.00916521,119.865
1974,2,3,1,53,0.00333705,0.0109327,119.865
1974,2,3,1,55,0.0046019,0.0129718,119.865
1974,2,3,1,57,0.0101084,0.0152479,119.865
1974,2,3,1,59,0.0124793,0.0180908,119.865
1974,2,3,1,61,0.0168269,0.0207818,119.865
1974,2,3,1,63,0.00636681,0.0237722,119.865
1974,2,3,1,65,0.0266281,0.0268284,119.865
1974,2,3,1,67,0.0247042,0.0297293,119.865
1974,2,3,1,69,0.04926,0.0326182,119.865
1974,2,3,1,71,0.0345055,0.0351676,119.865
1974,2,3,1,73,0.0351642,0.0373177,119.865
1974,2,3,1,75,0.0837229,0.039204,119.865
1974,2,3,1,77,0.0670445,0.0403673,119.865
1974,2,3,1,79,0.0431476,0.041097,119.865
1974,2,3,1,81,0.0997425,0.0412194,119.865
1974,2,3,1,83,0.0369292,0.0408044,119.865
1974,2,3,1,85,0.0579022,0.0399029,119.865
1974,2,3,1,87,0.0425417,0.038333,119.865
1974,2,3,1,89,0.0247573,0.0365635,119.865
1974,2,3,1,91,0.0364821,0.0345015,119.865
1974,2,3,1,93,0.014956,0.0322149,119.865
1974,2,3,1,95,0.0241513,0.0297052,119.865
1974,2,3,1,97,0.0179858,0.0269515,119.865
1974,2,3,1,99,0.0100555,0.0244296,119.865
1974,2,3,1,101,0.00702573,0.0219572,119.865
1974,2,3,1,103,0.00763166,0.019606,119.865
1974,2,3,1,105,0.0125322,0.017438,119.865
1974,2,3,1,107,0.014403,0.0154595,119.865
1974,2,3,1,109,0.0015192,0.0136658,119.865
1974,2,3,1,111,0.0015192,0.0120501,119.865
1974,2,3,1,113,0.00212516,0.0106033,119.865
1974,2,3,1,115,0.0046019,0.00931501,119.865
1974,2,3,1,117,0.0015192,0.00817386,119.865
1974,2,3,1,119,0.00520786,0.00716801,119.865
1974,2,3,1,121,0.00212516,0.0062855,119.865
1974,2,3,1,123,0.00768462,0.00551453,119.865
1974,2,3,1,125,0.0015192,0.00484368,119.865
1974,2,3,1,127,0.000913242,0.00426213,119.865
1974,2,3,1,129,0.000913242,0.0037597,119.865
1974,2,3,1,131,0.0015192,0.003327,119.865
1974,2,3,1,133,0.0015192,0.00295544,119.865
1974,2,3,1,135,0.0015192,0.00263721,119.865
1974,2,3,1,137,0.0015192,0.00236532,119.865
1974,2,3,1,139,0.0015192,0.00315673,119.865
1974,2,3,1,143,0.000913242,0.00244625,119.865
1974,2,3,1,147,0.0015192,0.00197962,119.865
1974,2,3,1,151,0.000913242,0.00165224,119.865
1974,2,3,1,155,0.0015192,0.00140616,119.865
1974,2,3,1,159,0.000913242,0.00124659,119.865
1974,2,3,1,163,0.000913242,0.00113925,119.865
1974,2,3,1,167,0.0015192,0.00105862,119.865
1974,2,3,1,171,0.000913242,0.0010126,119.865
1974,2,3,1,175,0.000913242,0.000975455,119.865
1974,2,3,1,179,0.000913242,0.000955617,119.865
1974,2,3,1,183,0.000913242,0.00093931,119.865
1974,2,3,1,187,0.000913242,0.000930697,119.865
1974,2,3,1,191,0.000913242,0.000924136,119.865
1974,2,3,1,195,0.000913242,0.00092022,119.865
1974,2,3,1,199,0.000913242,0.000917762,119.865
1974,2,3,1,203,0.000913242,0.000915949,119.865
1974,2,3,1,207,0.000913242,0.000914995,119.865
1974,2,3,1,211,0.000913242,0.000914354,119.865
1974,2,3,1,215,0.000913242,0.000913897,119.865
1974,2,3,1,219,0.000913242,0.000913659,119.865
1974,2,3,1,223,0.000913242,0.000913504,119.865
1974,2,3,1,227,0.000913242,0.0009134,119.865
1974,2,3,1,231,0.000913242,0.000913336,119.865
1974,2,3,1,235,0.000913242,0.0009133,119.865
1974,2,3,1,239,0.000913242,0.000913278,119.865
1974,2,3,1,243,0.000913242,0.000913264,119.865
1974,2,3,1,247,0.000913242,0.000913274,119.865
1974,5,3,1,5,0.000913242,0.000913242,17.1925
1974,5,3,1,7,0.00554892,0.000913243,17.1925
1974,5,3,1,9,0.000913242,0.00091325,17.1925
1974,5,3,1,11,0.000913242,0.000913295,17.1925
1974,5,3,1,13,0.000913242,0.000913469,17.1925
1974,5,3,1,15,0.00554892,0.000913924,17.1925
1974,5,3,1,17,0.000913242,0.000915,17.1925
1974,5,3,1,19,0.00554892,0.000917969,17.1925
1974,5,3,1,21,0.000913242,0.000927692,17.1925
1974,5,3,1,23,0.000913242,0.000956667,17.1925
1974,5,3,1,25,0.000913242,0.00103221,17.1925
1974,5,3,1,27,0.00554892,0.00119894,17.1925
1974,5,3,1,29,0.000913242,0.00150962,17.1925
1974,5,3,1,31,0.000913242,0.00202525,17.1925
1974,5,3,1,33,0.000913242,0.00278316,17.1925
1974,5,3,1,35,0.0148204,0.00376718,17.1925
1974,5,3,1,37,0.0148204,0.0049067,17.1925
1974,5,3,1,39,0.0101848,0.00617435,17.1925
1974,5,3,1,41,0.0101848,0.00742877,17.1925
1974,5,3,1,43,0.0148204,0.00857738,17.1925
1974,5,3,1,45,0.0101848,0.00960594,17.1925
1974,5,3,1,47,0.024092,0.0105259,17.1925
1974,5,3,1,49,0.0101848,0.0113921,17.1925
1974,5,3,1,51,0.000913242,0.0123365,17.1925
1974,5,3,1,53,0.0101848,0.0133905,17.1925
1974,5,3,1,55,0.0101848,0.0146303,17.1925
1974,5,3,1,57,0.000913242,0.0160868,17.1925
1974,5,3,1,59,0.0101848,0.0180354,17.1925
1974,5,3,1,61,0.0194563,0.0199994,17.1925
1974,5,3,1,63,0.000913242,0.0222897,17.1925
1974,5,3,1,65,0.0148204,0.0247389,17.1925
1974,5,3,1,67,0.00554892,0.0271469,17.1925
1974,5,3,1,69,0.00554892,0.0296309,17.1925
1974,5,3,1,71,0.0379993,0.0318995,17.1925
1974,5,3,1,73,0.0333635,0.0338931,17.1925
1974,5,3,1,75,0.0565424,0.0357417,17.1925
1974,5,3,1,77,0.0333635,0.0369871,17.1925
1974,5,3,1,79,0.0194563,0.0379231,17.1925
1974,5,3,1,81,0.0519065,0.0383507,17.1925
1974,5,3,1,83,0.024092,0.0382864,17.1925
1974,5,3,1,85,0.0333635,0.0377867,17.1925
1974,5,3,1,87,0.024092,0.0366978,17.1925
1974,5,3,1,89,0.0379993,0.035342,17.1925
1974,5,3,1,91,0.024092,0.0336714,17.1925
1974,5,3,1,93,0.0472708,0.0317395,17.1925
1974,5,3,1,95,0.0333635,0.029544,17.1925
1974,5,3,1,97,0.024092,0.0270598,17.1925
1974,5,3,1,99,0.0287278,0.0247249,17.1925
1974,5,3,1,101,0.0379993,0.0223881,17.1925
1974,5,3,1,103,0.024092,0.0201272,17.1925
1974,5,3,1,105,0.0333635,0.0180118,17.1925
1974,5,3,1,107,0.0101848,0.0160557,17.1925
1974,5,3,1,109,0.0101848,0.014261,17.1925
1974,5,3,1,111,0.00554892,0.0126268,17.1925
1974,5,3,1,113,0.0148204,0.0111493,17.1925
1974,5,3,1,115,0.00554892,0.00982246,17.1925
1974,5,3,1,117,0.0101848,0.0086384,17.1925
1974,5,3,1,119,0.00554892,0.00758793,17.1925
1974,5,3,1,121,0.000913242,0.00666107,17.1925
1974,5,3,1,123,0.000913242,0.0058474,17.1925
1974,5,3,1,125,0.0101848,0.00513643,17.1925
1974,5,3,1,127,0.000913242,0.00451785,17.1925
1974,5,3,1,129,0.0101848,0.00398176,17.1925
1974,5,3,1,131,0.0148204,0.00351882,17.1925
1974,5,3,1,133,0.00554892,0.00312034,17.1925
1974,5,3,1,135,0.00554892,0.00277836,17.1925
1974,5,3,1,137,0.000913242,0.00248565,17.1925
1974,5,3,1,139,0.00554892,0.00334534,17.1925
1974,5,3,1,143,0.00554892,0.00257713,17.1925
1974,5,3,1,147,0.0148204,0.00207143,17.1925
1974,5,3,1,151,0.000913242,0.0017161,17.1925
1974,5,3,1,155,0.0101848,0.00144868,17.1925
1974,5,3,1,159,0.000913242,0.00127512,17.1925
1974,5,3,1,163,0.000913242,0.00115836,17.1925
1974,5,3,1,167,0.00554892,0.00107065,17.1925
1974,5,3,1,171,0.000913242,0.00102064,17.1925
1974,5,3,1,175,0.000913242,0.000980306,17.1925
1974,5,3,1,179,0.000913242,0.000958805,17.1925
1974,5,3,1,183,0.000913242,0.00094117,17.1925
1974,5,3,1,187,0.000913242,0.000931882,17.1925
1974,5,3,1,191,0.000913242,0.000924827,17.1925
1974,5,3,1,195,0.000913242,0.000920631,17.1925
1974,5,3,1,199,0.000913242,0.000918008,17.1925
1974,5,3,1,203,0.000913242,0.000916081,17.1925
1974,5,3,1,207,0.000913242,0.000915072,17.1925
1974,5,3,1,211,0.000913242,0.000914397,17.1925
1974,5,3,1,215,0.000913242,0.000913918,17.1925
1974,5,3,1,219,0.000913242,0.00091367,17.1925
1974,5,3,1,223,0.000913242,0.00091351,17.1925
1974,5,3,1,227,0.000913242,0.000913402,17.1925
1974,5,3,1,231,0.000913242,0.000913337,17.1925
1974,5,3,1,235,0.000913242,0.000913301,17.1925
1974,5,3,1,239,0.000913242,0.000913278,17.1925
1974,5,3,1,243,0.000913242,0.000913264,17.1925
1974,5,3,1,247,0.000913242,0.000913273,17.1925
1975,2,3,1,5,0.000913242,0.000913243,36.7104
1975,2,3,1,7,0.000913242,0.000913244,36.7104
1975,2,3,1,9,0.000913242,0.000913249,36.7104
1975,2,3,1,11,0.000913242,0.000913267,36.7104
1975,2,3,1,13,0.000913242,0.000913307,36.7104
1975,2,3,1,15,0.000913242,0.00091341,36.7104
1975,2,3,1,17,0.000913242,0.000913813,36.7104
1975,2,3,1,19,0.000913242,0.000915365,36.7104
1975,2,3,1,21,0.000913242,0.000920365,36.7104
1975,2,3,1,23,0.000913242,0.000932966,36.7104
1975,2,3,1,25,0.000913242,0.000960084,36.7104
1975,2,3,1,27,0.000913242,0.00101076,36.7104
1975,2,3,1,29,0.000913242,0.00109568,36.7104
1975,2,3,1,31,0.00480694,0.0012341,36.7104
1975,2,3,1,33,0.00480694,0.00145849,36.7104
1975,2,3,1,35,0.00480694,0.00181923,36.7104
1975,2,3,1,37,0.00870056,0.00238563,36.7104
1975,2,3,1,39,0.000913242,0.00330183,36.7104
1975,2,3,1,41,0.00451192,0.0046786,36.7104
1975,2,3,1,43,0.000913242,0.00659837,36.7104
1975,2,3,1,45,0.00480694,0.00914243,36.7104
1975,2,3,1,47,0.00451192,0.0122959,36.7104
1975,2,3,1,49,0.000913242,0.0159515,36.7104
1975,2,3,1,51,0.000913242,0.0201387,36.7104
1975,2,3,1,53,0.0125943,0.0242903,36.7104
1975,2,3,1,55,0.0158979,0.0281875,36.7104
1975,2,3,1,57,0.0233903,0.0316508,36.7104
1975,2,3,1,59,0.0425637,0.0348193,36.7104
1975,2,3,1,61,0.0353663,0.036854,36.7104
1975,2,3,1,63,0.0488761,0.0382711,36.7104
1975,2,3,1,65,0.0305877,0.0388806,36.7104
1975,2,3,1,67,0.0425637,0.0388451,36.7104
1975,2,3,1,69,0.0677545,0.0382399,36.7104
1975,2,3,1,71,0.0782558,0.0372755,36.7104
1975,2,3,1,73,0.075837,0.0360844,36.7104
1975,2,3,1,75,0.0572534,0.0346299,36.7104
1975,2,3,1,77,0.0302927,0.033315,36.7104
1975,2,3,1,79,0.0419737,0.0318526,36.7104
1975,2,3,1,81,0.0455724,0.0304342,36.7104
1975,2,3,1,83,0.0419737,0.0291589,36.7104
1975,2,3,1,85,0.0377851,0.0278778,36.7104
1975,2,3,1,87,0.0192017,0.0264302,36.7104
1975,2,3,1,89,0.0122992,0.0251586,36.7104
1975,2,3,1,91,0.0122992,0.023857,36.7104
1975,2,3,1,93,0.0302927,0.0225175,36.7104
1975,2,3,1,95,0.015308,0.0210994,36.7104
1975,2,3,1,97,0.0305877,0.0195538,36.7104
1975,2,3,1,99,0.000913242,0.0181179,36.7104
1975,2,3,1,101,0.00480694,0.0166742,36.7104
1975,2,3,1,103,0.00811061,0.0152611,36.7104
1975,2,3,1,105,0.00870056,0.0139194,36.7104
1975,2,3,1,107,0.0117093,0.0126543,36.7104
1975,2,3,1,109,0.00451192,0.0114665,36.7104
1975,2,3,1,111,0.0117093,0.0103569,36.7104
1975,2,3,1,113,0.00451192,0.00932657,36.7104
1975,2,3,1,115,0.00480694,0.00837556,36.7104
1975,2,3,1,117,0.000913242,0.00750333,36.7104
1975,2,3,1,119,0.000913242,0.00670841,36.7104
1975,2,3,1,121,0.000913242,0.00598849,36.7104
1975,2,3,1,123,0.000913242,0.00534045,36.7104
1975,2,3,1,125,0.000913242,0.00476053,36.7104
1975,2,3,1,127,0.000913242,0.00424445,36.7104
1975,2,3,1,129,0.000913242,0.00378759,36.7104
1975,2,3,1,131,0.00451192,0.00338512,36.7104
1975,2,3,1,133,0.000913242,0.00303219,36.7104
1975,2,3,1,135,0.000913242,0.00272399,36.7104
1975,2,3,1,137,0.000913242,0.00245588,36.7104
1975,2,3,1,139,0.000913242,0.00333297,36.7104
1975,2,3,1,143,0.000913242,0.00259866,36.7104
1975,2,3,1,147,0.000913242,0.00210304,36.7104
1975,2,3,1,151,0.000913242,0.00174809,36.7104
1975,2,3,1,155,0.000913242,0.00147623,36.7104
1975,2,3,1,159,0.000913242,0.00129699,36.7104
1975,2,3,1,163,0.000913242,0.00117499,36.7104
1975,2,3,1,167,0.000913242,0.00108235,36.7104
1975,2,3,1,171,0.000913242,0.00102907,36.7104
1975,2,3,1,175,0.000913242,0.000985814,36.7104
1975,2,3,1,179,0.000913242,0.000962625,36.7104
1975,2,3,1,183,0.000913242,0.000943533,36.7104
1975,2,3,1,187,0.000913242,0.00093345,36.7104
1975,2,3,1,191,0.000913242,0.000925783,36.7104
1975,2,3,1,195,0.000913242,0.000921221,36.7104
1975,2,3,1,199,0.000913242,0.000918373,36.7104
1975,2,3,1,203,0.000913242,0.000916284,36.7104
1975,2,3,1,207,0.000913242,0.000915195,36.7104
1975,2,3,1,211,0.000913242,0.000914467,36.7104
1975,2,3,1,215,0.000913242,0.000913954,36.7104
1975,2,3,1,219,0.000913242,0.00091369,36.7104
1975,2,3,1,223,0.000913242,0.00091352,36.7104
1975,2,3,1,227,0.000913242,0.000913407,36.7104
1975,2,3,1,231,0.000913242,0.000913339,36.7104
1975,2,3,1,235,0.000913242,0.000913301,36.7104
1975,2,3,1,239,0.000913242,0.000913278,36.7104
1975,2,3,1,243,0.000913242,0.000913264,36.7104
1975,2,3,1,247,0.000913242,0.000913272,36.7104
1976,2,3,1,5,0.000913242,0.000913245,72.1203
1976,2,3,1,7,0.000913242,0.000913247,72.1203
1976,2,3,1,9,0.000913242,0.00091326,72.1203
1976,2,3,1,11,0.000913242,0.000913304,72.1203
1976,2,3,1,13,0.000913242,0.000913392,72.1203
1976,2,3,1,15,0.000913242,0.000913535,72.1203
1976,2,3,1,17,0.000913242,0.000913877,72.1203
1976,2,3,1,19,0.000913242,0.000915016,72.1203
1976,2,3,1,21,0.000913242,0.000918613,72.1203
1976,2,3,1,23,0.00244656,0.000927589,72.1203
1976,2,3,1,25,0.000913242,0.000946465,72.1203
1976,2,3,1,27,0.000913242,0.00098004,72.1203
1976,2,3,1,29,0.000913242,0.00103151,72.1203
1976,2,3,1,31,0.000913242,0.0011043,72.1203
1976,2,3,1,33,0.000913242,0.0012009,72.1203
1976,2,3,1,35,0.000913242,0.00132576,72.1203
1976,2,3,1,37,0.000913242,0.00148858,72.1203
1976,2,3,1,39,0.00312237,0.00172241,72.1203
1976,2,3,1,41,0.00244656,0.002059,72.1203
1976,2,3,1,43,0.000913242,0.00253792,72.1203
1976,2,3,1,45,0.00397988,0.00321475,72.1203
1976,2,3,1,47,0.00551324,0.00413953,72.1203
1976,2,3,1,49,0.00618905,0.00535416,72.1203
1976,2,3,1,51,0.00533154,0.00698929,72.1203
1976,2,3,1,53,0.00618905,0.00896637,72.1203
1976,2,3,1,55,0.00907399,0.0112854,72.1203
1976,2,3,1,57,0.0158831,0.0139233,72.1203
1976,2,3,1,59,0.0165589,0.0172931,72.1203
1976,2,3,1,61,0.0211589,0.0205475,72.1203
1976,2,3,1,63,0.0303589,0.0242149,72.1203
1976,2,3,1,65,0.0218347,0.0279987,72.1203
1976,2,3,1,67,0.0407287,0.0315965,72.1203
1976,2,3,1,69,0.0614684,0.0351559,72.1203
1976,2,3,1,71,0.0447836,0.038248,72.1203
1976,2,3,1,73,0.045823,0.0407827,72.1203
1976,2,3,1,75,0.0854569,0.0429002,72.1203
1976,2,3,1,77,0.05822,0.0440881,72.1203
1976,2,3,1,79,0.0381562,0.0446604,72.1203
1976,2,3,1,81,0.0726958,0.0444599,72.1203
1976,2,3,1,83,0.0680958,0.0436295,72.1203
1976,2,3,1,85,0.0414045,0.0422262,72.1203
1976,2,3,1,87,0.0442897,0.0400376,72.1203
1976,2,3,1,89,0.0269288,0.0377293,72.1203
1976,2,3,1,91,0.0320229,0.0351587,72.1203
1976,2,3,1,93,0.0286439,0.0324178,72.1203
1976,2,3,1,95,0.0233681,0.0295169,72.1203
1976,2,3,1,97,0.0203014,0.0264466,72.1203
1976,2,3,1,99,0.0172347,0.0237263,72.1203
1976,2,3,1,101,0.00772237,0.0211339,72.1203
1976,2,3,1,103,0.00618905,0.0187308,72.1203
1976,2,3,1,105,0.0121407,0.0165657,72.1203
1976,2,3,1,107,0.00533154,0.0146323,72.1203
1976,2,3,1,109,0.00312237,0.0129144,72.1203
1976,2,3,1,111,0.000913242,0.0113943,72.1203
1976,2,3,1,113,0.00533154,0.0100538,72.1203
1976,2,3,1,115,0.00244656,0.00887489,72.1203
1976,2,3,1,117,0.00533154,0.00784013,72.1203
1976,2,3,1,119,0.000913242,0.00693334,72.1203
1976,2,3,1,121,0.000913242,0.00613963,72.1203
1976,2,3,1,123,0.000913242,0.00544554,72.1203
1976,2,3,1,125,0.000913242,0.00483902,72.1203
1976,2,3,1,127,0.000913242,0.0043094,72.1203
1976,2,3,1,129,0.000913242,0.00384726,72.1203
1976,2,3,1,131,0.000913242,0.00344429,72.1203
1976,2,3,1,133,0.000913242,0.00309322,72.1203
1976,2,3,1,135,0.000913242,0.00278763,72.1203
1976,2,3,1,137,0.00244656,0.00252191,72.1203
1976,2,3,1,139,0.000913242,0.00346873,72.1203
1976,2,3,1,143,0.000913242,0.00273115,72.1203
1976,2,3,1,147,0.000913242,0.00222418,72.1203
1976,2,3,1,151,0.000913242,0.00185367,72.1203
1976,2,3,1,155,0.000913242,0.00156296,72.1203
1976,2,3,1,159,0.000913242,0.00136607,72.1203
1976,2,3,1,163,0.000913242,0.00122882,72.1203
1976,2,3,1,167,0.000913242,0.00112178,72.1203
1976,2,3,1,171,0.000913242,0.0010587,72.1203
1976,2,3,1,175,0.000913242,0.00100628,72.1203
1976,2,3,1,179,0.000913242,0.000977538,72.1203
1976,2,3,1,183,0.000913242,0.000953392,72.1203
1976,2,3,1,187,0.000913242,0.000940384,72.1203
1976,2,3,1,191,0.000913242,0.000930325,72.1203
1976,2,3,1,195,0.000913242,0.000924242,72.1203
1976,2,3,1,199,0.000913242,0.000920389,72.1203
1976,2,3,1,203,0.000913242,0.000917526,72.1203
1976,2,3,1,207,0.000913242,0.000916013,72.1203
1976,2,3,1,211,0.000913242,0.000914994,72.1203
1976,2,3,1,215,0.000913242,0.000914268,72.1203
1976,2,3,1,219,0.000913242,0.000913891,72.1203
1976,2,3,1,223,0.000913242,0.000913646,72.1203
1976,2,3,1,227,0.000913242,0.000913483,72.1203
1976,2,3,1,231,0.000913242,0.000913384,72.1203
1976,2,3,1,235,0.000913242,0.000913329,72.1203
1976,2,3,1,239,0.000913242,0.000913295,72.1203
1976,2,3,1,243,0.000913242,0.000913274,72.1203
1976,2,3,1,247,0.000913242,0.000913286,72.1203
1982,5,3,1,5,0.000913242,0.000913242,39.1977
1982,5,3,1,7,0.000913242,0.000913244,39.1977
1982,5,3,1,9,0.000913242,0.000913256,39.1977
1982,5,3,1,11,0.000913242,0.000913333,39.1977
1982,5,3,1,13,0.00262526,0.000913623,39.1977
1982,5,3,1,15,0.000913242,0.00091432,39.1977
1982,5,3,1,17,0.000913242,0.000915527,39.1977
1982,5,3,1,19,0.000913242,0.000917208,39.1977
1982,5,3,1,21,0.00262526,0.0009197,39.1977
1982,5,3,1,23,0.000913242,0.000924457,39.1977
1982,5,3,1,25,0.00262526,0.000935451,39.1977
1982,5,3,1,27,0.000913242,0.000959725,39.1977
1982,5,3,1,29,0.000913242,0.00100666,39.1977
1982,5,3,1,31,0.000913242,0.00108932,39.1977
1982,5,3,1,33,0.000913242,0.00122279,39.1977
1982,5,3,1,35,0.000913242,0.00142234,39.1977
1982,5,3,1,37,0.000913242,0.00170524,39.1977
1982,5,3,1,39,0.000913242,0.00212189,39.1977
1982,5,3,1,41,0.000913242,0.00271338,39.1977
1982,5,3,1,43,0.00748074,0.00353067,39.1977
1982,5,3,1,45,0.00433727,0.0046492,39.1977
1982,5,3,1,47,0.000913242,0.00612686,39.1977
1982,5,3,1,49,0.000913242,0.00799403,39.1977
1982,5,3,1,51,0.00604928,0.0103807,39.1977
1982,5,3,1,53,0.00433727,0.0130742,39.1977
1982,5,3,1,55,0.00433727,0.0159822,39.1977
1982,5,3,1,57,0.00947338,0.0189933,39.1977
1982,5,3,1,59,0.0109048,0.0223855,39.1977
1982,5,3,1,61,0.0077613,0.0252289,39.1977
1982,5,3,1,63,0.0111854,0.0280122,39.1977
1982,5,3,1,65,0.0243203,0.0304266,39.1977
1982,5,3,1,67,0.0191843,0.0323617,39.1977
1982,5,3,1,69,0.0208963,0.0339256,39.1977
1982,5,3,1,71,0.0408793,0.0350178,39.1977
1982,5,3,1,73,0.0474468,0.0356929,39.1977
1982,5,3,1,75,0.0491588,0.0360482,39.1977
1982,5,3,1,77,0.0791337,0.0360617,39.1977
1982,5,3,1,79,0.0294564,0.035801,39.1977
1982,5,3,1,81,0.0674298,0.035296,39.1977
1982,5,3,1,83,0.0605818,0.0346365,39.1977
1982,5,3,1,85,0.0454541,0.0337943,39.1977
1982,5,3,1,87,0.0260323,0.0326397,39.1977
1982,5,3,1,89,0.0323192,0.0314757,39.1977
1982,5,3,1,91,0.00919275,0.0301765,39.1977
1982,5,3,1,93,0.0371747,0.0287528,39.1977
1982,5,3,1,95,0.0191843,0.027174,39.1977
1982,5,3,1,97,0.0405987,0.0253921,39.1977
1982,5,3,1,99,0.0077613,0.0236947,39.1977
1982,5,3,1,101,0.0354626,0.0219581,39.1977
1982,5,3,1,103,0.00433727,0.0202364,39.1977
1982,5,3,1,105,0.0208963,0.0185867,39.1977
1982,5,3,1,107,0.0143288,0.0170179,39.1977
1982,5,3,1,109,0.0077613,0.0155321,39.1977
1982,5,3,1,111,0.0109048,0.0141319,39.1977
1982,5,3,1,113,0.00919275,0.0128193,39.1977
1982,5,3,1,115,0.0140482,0.0115956,39.1977
1982,5,3,1,117,0.00919275,0.0104612,39.1977
1982,5,3,1,119,0.00262526,0.00941575,39.1977
