id,Fleet,Fleet_name,Yr,Sex,variable,value
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,83.5,0.0135271
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,83.5,2.50525e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,83.5,2.48404e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,84.5,0.000181905
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,84.5,2.44838e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,84.5,2.43439e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,84.5,2.89476e-06
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,84.5,2.89476e-06
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,84.5,2.48841e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,84.5,2.45332e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,84.5,2.45332e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,84.5,2.44224e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,84.5,7.31452e-09
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,84.5,0.000181905
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,84.5,2.44838e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,84.5,2.43439e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,84.5,2.89476e-06
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,84.5,2.44838e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,84.5,2.49654e-08
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,84.5,0.000337461
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,84.5,0.0144042
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,84.5,2.51007e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,84.5,2.48841e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,85.5,0.000216906
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,85.5,2.45204e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,85.5,2.43861e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,85.5,3.6324e-06
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,85.5,3.6324e-06
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,85.5,2.49287e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,85.5,2.45721e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,85.5,2.45721e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,85.5,2.44579e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,85.5,8.54436e-09
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,85.5,0.000216906
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,85.5,2.45204e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,85.5,2.43861e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,85.5,3.6324e-06
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,85.5,2.45204e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,85.5,3.2705e-08
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,85.5,0.000390241
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,85.5,0.0153311
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,85.5,2.51499e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,85.5,2.49287e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,86.5,0.000258173
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,86.5,2.45577e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,86.5,2.44336e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,86.5,4.54887e-06
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,86.5,4.54887e-06
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,86.5,2.49742e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,86.5,2.46125e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,86.5,2.46125e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,86.5,2.4494e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,86.5,9.98099e-09
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,86.5,0.000258173
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,86.5,2.45577e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,86.5,2.44336e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,86.5,4.54887e-06
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,86.5,2.45577e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,86.5,4.29998e-08
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,86.5,0.000450674
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,86.5,0.01631
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,86.5,2.52003e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,86.5,2.49742e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,87.5,0.000306733
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,87.5,2.45957e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,87.5,2.4489e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,87.5,5.6851e-06
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,87.5,5.6851e-06
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,87.5,2.50207e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,87.5,2.46551e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,87.5,2.46551e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,87.5,2.45309e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,87.5,1.16592e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,87.5,0.000306733
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,87.5,2.45957e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,87.5,2.4489e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,87.5,5.6851e-06
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,87.5,2.45957e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,87.5,5.66585e-08
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,87.5,0.000519773
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,87.5,0.0173435
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,87.5,2.52518e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,87.5,2.50207e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,88.5,0.000363765
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,88.5,2.46345e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,88.5,2.45562e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,88.5,7.09082e-06
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,88.5,7.09082e-06
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,88.5,2.50683e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,88.5,2.47007e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,88.5,2.47007e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,88.5,2.45684e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,88.5,1.36195e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,88.5,0.000363765
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,88.5,2.46345e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,88.5,2.45562e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,88.5,7.09082e-06
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,88.5,2.46345e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,88.5,7.47343e-08
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,88.5,0.000598668
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,88.5,0.0184339
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,88.5,2.53044e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,88.5,2.50683e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,89.5,0.000430619
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,89.5,2.46741e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,89.5,2.4641e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,89.5,8.82625e-06
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,89.5,8.82625e-06
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,89.5,2.51168e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,89.5,2.47509e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,89.5,2.47509e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,89.5,2.46066e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,89.5,1.59095e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,89.5,0.000430619
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,89.5,2.46741e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,89.5,2.4641e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,89.5,8.82625e-06
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,89.5,2.46741e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,89.5,9.85945e-08
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,89.5,0.00068862
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,89.5,0.0195839
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,89.5,2.53583e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,89.5,2.51168e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,90.5,0.000508834
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,90.5,2.47144e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,90.5,2.47524e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,90.5,1.09642e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,90.5,1.09642e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,90.5,2.51664e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,90.5,2.48077e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,90.5,2.48077e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,90.5,2.46456e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,90.5,1.85845e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,90.5,0.000508834
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,90.5,2.47144e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,90.5,2.47524e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,90.5,1.09642e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,90.5,2.47144e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,90.5,1.3001e-07
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,90.5,0.000791032
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,90.5,0.0207959
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,90.5,2.54134e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,90.5,2.51664e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,91.5,0.000600165
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,91.5,2.47555e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,91.5,2.49038e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,91.5,1.35923e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,91.5,1.35923e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,91.5,2.52172e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,91.5,2.48748e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,91.5,2.48748e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,91.5,2.46854e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,91.5,2.17092e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,91.5,0.000600165
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,91.5,2.47555e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,91.5,2.49038e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,91.5,1.35923e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,91.5,2.47555e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,91.5,1.71266e-07
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,91.5,0.000907466
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,91.5,0.0220728
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,91.5,2.54697e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,91.5,2.52172e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,92.5,0.000706603
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,92.5,2.47975e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,92.5,2.51153e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,92.5,1.68161e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,92.5,1.68161e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,92.5,2.5269e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,92.5,2.49579e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,92.5,2.49579e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,92.5,2.47259e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,92.5,2.53593e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,92.5,0.000706603
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,92.5,2.47975e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,92.5,2.51153e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,92.5,1.68161e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,92.5,2.47975e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,92.5,2.25307e-07
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,92.5,0.00103965
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,92.5,0.0234173
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,92.5,2.55275e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,92.5,2.5269e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,93.5,0.000830409
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,93.5,2.48403e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,93.5,2.54168e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,93.5,2.07624e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,93.5,2.07624e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,93.5,2.53221e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,93.5,2.50656e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,93.5,2.50656e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,93.5,2.47673e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,93.5,2.96232e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,93.5,0.000830409
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,93.5,2.48403e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,93.5,2.54168e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,93.5,2.07624e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,93.5,2.48403e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,93.5,2.95913e-07
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,93.5,0.0011895
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,93.5,0.0248322
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,93.5,2.55866e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,93.5,2.53221e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,94.5,0.000974136
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,94.5,2.4884e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,94.5,2.58528e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,94.5,2.55825e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,94.5,2.55825e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,94.5,2.53764e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,94.5,2.52119e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,94.5,2.52119e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,94.5,2.48095e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,94.5,3.4604e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,94.5,0.000974136
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,94.5,2.4884e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,94.5,2.58528e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,94.5,2.55825e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,94.5,2.4884e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,94.5,3.87925e-07
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,94.5,0.00135914
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,94.5,0.0263204
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,94.5,2.56471e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,94.5,2.53764e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,95.5,0.00114066
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,95.5,2.49286e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,95.5,2.64892e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,95.5,3.14576e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,95.5,3.14576e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,95.5,2.5432e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,95.5,2.54182e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,95.5,2.54182e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,95.5,2.48526e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,95.5,4.04222e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,95.5,0.00114066
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,95.5,2.49286e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,95.5,2.64892e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,95.5,3.14576e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,95.5,2.49286e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,95.5,5.07525e-07
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,95.5,0.0015509
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,95.5,0.0278849
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,95.5,2.57091e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,95.5,2.5432e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,96.5,0.00133324
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,96.5,2.49742e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,96.5,2.74233e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,96.5,3.86032e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,96.5,3.86032e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,96.5,2.5489e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,96.5,2.57177e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,96.5,2.57177e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,96.5,2.48965e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,96.5,4.72187e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,96.5,0.00133324
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,96.5,2.49742e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,96.5,2.74233e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,96.5,3.86032e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,96.5,2.49742e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,96.5,6.62582e-07
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,96.5,0.00176737
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,96.5,0.0295287
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,96.5,2.57727e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,96.5,2.5489e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,97.5,0.00155549
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,97.5,2.50208e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,97.5,2.87979e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,97.5,4.72753e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,97.5,4.72753e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,97.5,2.55475e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,97.5,2.61616e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,97.5,2.61616e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,97.5,2.49414e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,97.5,5.5158e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,97.5,0.00155549
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,97.5,2.50208e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,97.5,2.87979e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,97.5,4.72753e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,97.5,2.50208e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,97.5,8.63091e-07
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,97.5,0.00201136
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,97.5,0.0312551
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,97.5,2.58378e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,97.5,2.55475e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,98.5,0.00181151
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,98.5,2.50684e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,98.5,3.08217e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,98.5,5.77777e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,98.5,5.77777e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,98.5,2.56077e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,98.5,2.68285e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,98.5,2.68285e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,98.5,2.49872e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,98.5,6.44321e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,98.5,0.00181151
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,98.5,2.50684e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,98.5,3.08217e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,98.5,5.77777e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,98.5,2.50684e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,98.5,1.12171e-06
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,98.5,0.00228599
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,98.5,0.033067
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,98.5,2.59046e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,98.5,2.56077e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,99.5,0.00210583
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,99.5,2.51171e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,99.5,3.37988e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,99.5,7.04695e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,99.5,7.04695e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,99.5,2.567e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,99.5,2.78384e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,99.5,2.78384e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,99.5,2.5034e-09
01-Diagnostic_1F,10,F10_REC.NZ.3,2022,1,99.5,7.52655e-08
01-Diagnostic_1F,11,F11_LL.ALL.1,2022,1,99.5,0.00210583
01-Diagnostic_1F,12,F12_LL.ALL.2,2022,1,99.5,2.51171e-09
01-Diagnostic_1F,13,F13_LL.ALL.3,2022,1,99.5,3.37988e-09
01-Diagnostic_1F,14,F14_LL.ALL.4,2022,1,99.5,7.04695e-05
01-Diagnostic_1F,15,F15_LL.JP.2_early,2022,1,99.5,2.51171e-09
01-Diagnostic_1F,16,F16_LL.NC.2,2022,1,99.5,1.45441e-06
01-Diagnostic_1F,17,F17_LL.PF.4,2022,1,99.5,0.00259465
01-Diagnostic_1F,18,S01_INDEX.1-4,2022,1,99.5,0.0349679
01-Diagnostic_1F,19,S02_INDEX.NZ,2022,1,99.5,2.59732e-09
01-Diagnostic_1F,20,S03_INDEX.AU,2022,1,99.5,2.567e-09
01-Diagnostic_1F,1,F01_LL.JP.1,2022,1,100.5,0.00244352
01-Diagnostic_1F,2,F02_LL.JP.2,2022,1,100.5,2.5167e-09
01-Diagnostic_1F,3,F03_LL.JP.3,2022,1,100.5,3.81706e-09
01-Diagnostic_1F,4,F04_LL.JP.4,2022,1,100.5,8.5774e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2022,1,100.5,8.5774e-05
01-Diagnostic_1F,6,F06_LL.AU.2,2022,1,100.5,2.57348e-09
01-Diagnostic_1F,7,F07_LL.AU.3,2022,1,100.5,2.93735e-09
01-Diagnostic_1F,8,F08_LL.NZ.3,2022,1,100.5,2.93735e-09
01-Diagnostic_1F,9,F09.REC.AU.3,2022,1,100.5,2.50818e-09
